iden,year,name,profit,cumprofit,income,yield,cost,Ncost,disease,diseaseImpact,weedpenalty,newN,newseedbank
0.95,0,wheat,45.789847427973285,45.789847427973285,635.68984742797329,1.8162567069370665,350.0,239.9,0.31419166120766456,0.080077771811096196,0.10256410256410253,0.0,186.740365443787
0.8,1,wheat,42.644276779265397,88.434124207238682,634.88871239922673,1.8139677497120765,350.0,240.0,0.31750181272297606,0.071325321054967264,0.11214248216573341,0.0,585.0248658795716
0.4,2,sprayed pasture,-207.57499999999999,-119.14087579276131,0.0,2.0420977000252551,230.0,0.0,0.35869235084593415,0.0,0.24254072124446657,51.052442500631379,264.4079132790429
0.65,3,wheat,145.60217545480262,26.461299662041313,657.7183259097186,1.8791952168849102,350.0,137.89511499873726,0.1,0.03209935268281764,0.1174924343668925,0.0,739.4277361117772
0.5,4,wheat,27.707758752451991,54.169058414493307,624.01785898199307,1.7829081685199801,350.0,240.0,0.23558901295474766,0.047850254613040107,0.1488599269189942,0.0,1807.727069909742
0.25,5,sprayed pasture,-177.96961562499996,-123.80055721050665,0.0,1.4933339757684019,230.0,0.0,0.32518616804808698,0.0,0.3183029348605402,37.333349394210046,715.413038130828
0.05,6,wheat,-221.37252726795194,-345.17308447845858,214.18383936711089,0.611953826763174,350.0,165.33330121157991,0.1,0.046296457506464869,0.14732775008638033,0.0,958.0231600546016
0.15,7,wheat,-164.4084012234737,-509.58148570193225,354.57164447163888,1.0130618413475396,350.0,240.0,0.21352438682670916,0.060739998855716279,0.1625575642503525,0.0,1649.626888544665
0.9,8,sprayed pasture,-152.58669919648432,-662.1681848984166,0.0,2.0718872689122261,230.0,0.0,0.33363700168606519,0.0,0.30937091036259123,51.797181722805654,897.7513107819564
0.1,9,wheat,-114.78916414190149,-776.95734904031815,304.27271842589852,0.86935062407399577,350.0,136.40563655438871,0.1,0.036129253742073021,0.15882502468780235,0.0,1405.4774091677966
0.75,0,wheat,70.686609101372568,70.686609101372568,660.58660910137257,1.8873903117182074,350.0,239.9,0.25229852138264974,0.044049062895973018,0.10256410256410253,0.0,152.28957692307694
0.25,1,wheat,-111.08650291791163,-40.399893816539063,473.06683903377723,1.3516195400965063,350.0,240.0,0.34636669717823693,0.054906348503905203,0.10974859483937316,0.0,315.6692239140895
0.55,2,sprayed pasture,-207.57499999999999,-247.97489381653907,0.0,2.3294090172803177,230.0,0.0,0.33588356077132281,0.0,0.22353032757322744,58.235225432007944,154.6990324140756
0.65,3,wheat,162.53839379699468,-85.436500019544383,663.1063315205821,1.8945895186302346,350.0,123.52954913598411,0.1,0.032476170307266496,0.10991644082159024,0.0,436.07057595981064
0.95,4,wheat,29.383259261139255,-56.053240758405124,626.07493406114349,1.7887855258889813,350.0,240.0,0.23607793140274752,0.066395444599745349,0.12909129968742306,0.0,1583.076769047167
0.6,5,sprayed pasture,-177.96961562499996,-234.0228563834051,0.0,2.083377876696479,230.0,0.0,0.36931929500589539,0.0,0.30554070776784026,52.084446917411974,742.4737446101582
0.8,6,wheat,107.00290037660234,-127.01995600680276,631.39508495648727,1.803985957018535,350.0,135.83110616517604,0.1,0.036374229127244827,0.14905387380420598,0.0,2235.511928773327
0.5,7,wheat,-19.917948005576186,-146.93790401237894,561.4780406015974,1.6042229731474211,350.0,240.0,0.23153815274948439,0.047369645200021501,0.23454857716069555,0.0,4960.093471434968
0.85,8,sprayed pasture,-152.58669919648432,-299.52460320886325,0.0,1.6258301342721224,230.0,0.0,0.4212609475222564,0.0,0.4580566219092925,40.645753356803063,2260.6218383364117
0.35,9,wheat,-18.811076107317369,-318.33567931618063,478.86145841882143,1.3681755954823469,350.0,158.70849328639389,0.1,0.03787791902379526,0.2358397839514612,0.0,4481.454216708625
0.35,0,wheat,-49.22332309744084,-49.22332309744084,540.67667690255917,1.5447905054358833,350.0,239.9,0.32132041444076026,0.075005990421746632,0.10256410256410253,0.0,114.66317869822485
0.8,1,wheat,45.966394060795295,-3.2569290366455448,638.38567795873189,1.8239590798820913,350.0,240.0,0.31482757011824469,0.071463563259693594,0.10711925107879261,0.0,361.1222717903115
0.85,2,sprayed pasture,-207.57499999999999,-210.83192903664553,0.0,2.3195852268729964,230.0,0.0,0.48196732187419766,0.0,0.2268049243756679,57.989630671824912,203.9971292361049
0.2,3,wheat,-36.382286162814481,-247.21421519946,431.58623081227438,1.2331035166064983,350.0,124.02073865635018,0.1,0.047040512908706637,0.11333677251533392,0.0,397.39152665301475
0.1,4,wheat,-230.26943227482624,-477.48364747428627,307.28954532291647,0.87797012949404707,350.0,240.0,0.29341457528953357,0.062590701587492525,0.1265045305450453,0.0,642.9881784987641
0.55,5,sprayed pasture,-177.96961562499996,-655.45326309928623,0.0,2.2604683735612592,230.0,0.0,0.30642190444879269,0.0,0.2465105421462469,56.511709339031476,309.5873182785099
0.15,6,wheat,-70.546195911913358,-725.99945901119963,381.00736058691763,1.0885924588197646,350.0,126.97658132193705,0.1,0.038893912396723115,0.12057495766212656,0.0,556.7009218996112
0.3,7,wheat,-62.859628458828375,-788.85908747002804,499.98672301988915,1.4285334943425405,350.0,240.0,0.29296624909173585,0.047798417200703672,0.13706128917687865,0.0,1179.0035684467887
0.5,8,sprayed pasture,-152.58669919648432,-941.44578666651239,0.0,2.1559771443220415,230.0,0.0,0.36642420456204006,0.0,0.28134095189265296,53.899428608051039,540.8292832868061
0.25,9,wheat,-5.7109904981408866,-947.15677716465325,473.13966583521449,1.3518276166720413,350.0,132.20114278389792,0.1,0.026017439777919225,0.13602100139336848,0.0,1091.1517322483387
0.3,0,wheat,-75.790181031565254,-75.790181031565254,514.10981896843475,1.4688851970526706,350.0,239.9,0.38790645072015206,0.058537903559245284,0.10256410256410253,0.0,109.72542556213018
0.55,1,wheat,56.47587223320437,-19.314308798360884,649.44828656126776,1.8555665330321935,350.0,240.0,0.35595601073924416,0.055739048670239773,0.10677304614929384,0.0,290.1767787981592
0.4,2,sprayed pasture,-207.57499999999999,-226.88930879836087,0.0,2.0983335648301003,230.0,0.0,0.37947957186476705,0.0,0.221681593106403,52.458339120752505,133.16173999833936
0.45,3,wheat,118.36934334045807,-108.5199654579028,623.14349769138096,1.7804099934039457,350.0,135.083321758495,0.1,0.044278432275399529,0.10841387405067648,0.0,327.94947550903197
0.7,4,wheat,27.79260749226966,-80.727357965633132,624.12203097553845,1.7832058027872528,350.0,240.0,0.27368394776022709,0.077012001281206277,0.12182163440786686,0.0,944.6388056637384
0.15,5,sprayed pasture,-177.96961562499996,-258.69697359063309,0.0,1.2882028509526524,230.0,0.0,0.3380948995225988,0.0,0.26651621562077243,32.205071273816309,360.80648950911007
0.2,6,wheat,-72.852745613504126,-331.5497192041372,426.4828661460665,1.2185224747030472,350.0,175.58985745236737,0.1,0.046798615609911477,0.12404362338299413,0.0,695.2441281867217
0.75,7,wheat,30.589823538681237,-300.95989566545597,633.80379468458841,1.8108679848131097,350.0,240.0,0.18992620257885376,0.036115738596277938,0.14603667241131324,0.0,2021.7274723763921
0.1,8,sprayed pasture,-152.58669919648432,-453.54659486194032,0.0,0.97958661011986592,230.0,0.0,0.37159075747951126,0.0,0.33003141400900704,24.489665252996648,704.4910893775391
0.65,9,wheat,59.841953973969851,-393.70464088797047,635.97030855851312,1.8170580244528947,350.0,191.02066949400671,0.1,0.03214950066626128,0.14662908555714482,0.0,1909.744908354849
0.45,0,wheat,8.3316600819417488,8.3316600819417488,598.23166008194175,1.7092333145198335,350.0,239.9,0.33415880090054439,0.08846661998370009,0.10256410256410253,0.0,123.88184568047338
0.7,1,wheat,21.665476150460279,29.997136232402028,612.80576436890556,1.7508736124825872,350.0,240.0,0.45059863247293236,0.10802474276682347,0.10776488968293063,0.0,362.1493837804481
0.4,2,sprayed pasture,-207.57499999999999,-177.57786376759796,0.0,2.0843225146298017,230.0,0.0,0.42600819247404537,0.0,0.2268786020346215,52.10806286574504,165.56381642290924
0.15,3,wheat,-85.97657604345946,-263.55443981105742,385.50502773874234,1.1014429363964067,350.0,135.78387426850992,0.1,0.038376383432215853,0.11067251113710441,0.0,300.69687717985573
0.3,4,wheat,-65.555745156723944,-329.11018496778138,509.51474263491048,1.4557564075283156,350.0,240.0,0.28818917190845084,0.048498022930329843,0.11997007913109814,0.0,648.2497122998052
0.25,5,sprayed pasture,-177.96961562499996,-507.07980059278134,0.0,1.6498183876654957,230.0,0.0,0.36844065913582513,0.0,0.24686883769186552,41.245459691637393,269.8439643596827
0.2,6,wheat,-56.777353171225727,-563.85715376400708,430.270637511399,1.2293446786039972,350.0,157.50908061672521,0.1,0.045069091094904694,0.1178644711452429,0.0,523.2541333295947
0.6,7,wheat,15.723754657515499,-548.13339910649154,612.51598868550855,1.7500456819585959,350.0,240.0,0.26350291408667936,0.080517667479411983,0.1348661286394336,0.0,1389.285889198495
0.75,8,sprayed pasture,-152.58669919648432,-700.72009830297588,0.0,2.117575848429111,230.0,0.0,0.29059968649093931,0.0,0.2941413838569631,52.939396210727772,702.3219405734394
0.9,9,wheat,90.372490171169375,-610.34760813180651,627.51283758523994,1.792893821672114,350.0,134.12120757854444,0.1,0.045175897434991917,0.1464901912986607,0.0,2329.2172670868945
0.6,0,wheat,38.45317081755681,38.45317081755681,628.35317081755682,1.795294773764448,350.0,239.9,0.34397382763201367,0.090694854846578368,0.10256410256410253,0.0,137.3377669822485
0.85,1,wheat,23.582285101730378,62.035455919287187,614.82345800182145,1.7566384514337756,350.0,240.0,0.49792193182342015,0.10414332660673389,0.10870561430927361,0.0,450.68202513038415
0.9,2,sprayed pasture,-207.57499999999999,-145.5395440807128,0.0,2.3004691124773271,230.0,0.0,0.4910344464188881,0.0,0.2331769625075577,57.511727811933177,262.38275124307046
0.45,3,wheat,122.20669684458784,-23.332847236124962,617.51242056168587,1.7643212016048169,350.0,124.97654437613365,0.1,0.043322323483886323,0.1173537544771992,0.0,640.2405947200721
0.8,4,wheat,30.107261514999117,6.7744142788741541,626.96381889641623,1.7913251968469035,350.0,240.0,0.18130856721422556,0.050455156061599782,0.14249576411546117,0.0,1941.5680758909534
0.05,5,sprayed pasture,-177.96961562499996,-171.1952013461258,0.0,0.69196482370994483,230.0,0.0,0.38812808906197671,0.0,0.3256857870941612,17.299120592748622,627.0587537187239
0.5,6,wheat,63.419410602350482,-107.77579074377532,641.67588509880875,1.8333596717108822,350.0,205.40175881450276,0.1,0.029139257294262554,0.14164280347700642,0.0,1544.9468555275853
0.65,7,wheat,-3.1514384088835556,-110.92722915265887,585.48722597731557,1.6728206456494732,350.0,240.0,0.23089521706753155,0.052796018074630302,0.19724469569462766,0.0,3957.9869984876705
0.95,8,sprayed pasture,-152.58669919648432,-263.51392834914316,0.0,1.7391723364161888,230.0,0.0,0.33639267317758831,0.0,0.42027588786127046,43.47930841040472,2025.2437713201075
0.55,9,wheat,50.038400979421638,-213.47552736972153,582.43598507383763,1.664102814496679,350.0,153.04138317919057,0.1,0.025793730552797961,0.22356240772811253,0.0,4708.578979455174
0.05,0,wheat,-379.15380924628948,-379.15380924628948,210.74619075371052,0.60213197358203008,350.0,239.9,0.40763802360371687,0.10841013749544452,0.10256410256410253,0.0,69.9460250887574
0.1,1,wheat,-272.49431424327406,-651.64812348956355,303.16387974392205,0.86618251355406295,350.0,240.0,0.51498892497001214,0.098430857901491919,0.10397413446895931,0.0,115.73251355948781
0.35,2,sprayed pasture,-207.57499999999999,-859.22312348956348,0.0,2.0077852123855724,230.0,0.0,0.49154021441700529,0.0,0.20879059075366357,50.194630309639308,52.3006241902241
0.55,3,wheat,157.14434750112719,-702.07877598843629,672.89617166079393,1.9225604904594114,350.0,139.61073938072138,0.1,0.026058848921296437,0.10272696552649674,0.0,138.8919003222663
0.15,4,wheat,-172.62029168078581,-874.69906766922213,378.06756647872766,1.0801930470820791,350.0,240.0,0.21639190569905223,0.058895338501570929,0.10881413844371401,0.0,252.72443916924402
0.95,5,sprayed pasture,-177.96961562499996,-1052.6686832942221,0.0,2.3431515212077638,230.0,0.0,0.32665260245077499,0.0,0.2189494929307454,58.578788030194097,156.67077126610374
0.45,6,wheat,109.62104401189514,-943.04763928232694,621.96805763241673,1.7770515932354762,350.0,122.84242393961181,0.1,0.044323462999393437,0.11005374777985799,0.0,385.1952478471416
0.4,7,wheat,-11.523195204683468,-954.57083448701042,573.49909811613941,1.6385688517603982,350.0,240.0,0.21725830969135504,0.052065234097475044,0.1256856808599951,0.0,897.7465277944434
0.85,8,sprayed pasture,-152.58669919648432,-1107.1575336834946,0.0,2.2095710639451078,230.0,0.0,0.41484895726915894,0.0,0.26347631201829735,55.239276598627697,491.5980660335535
0.6,9,wheat,99.699223063264768,-1007.4583106202299,637.71155618631212,1.8220330176751776,350.0,129.52144680274461,0.1,0.045000009754744857,0.1327781835858458,0.0,1308.1490533879294
0.4,0,wheat,-7.8963858253179353,-7.8963858253179353,582.00361417468207,1.6628674690705201,350.0,239.9,0.28867327752063737,0.062792948366971718,0.10256410256410253,0.0,119.34862355029586
0.1,1,wheat,-270.43188513000621,-278.32827095532411,305.33485775788819,0.8723853078796806,350.0,240.0,0.4576178688690814,0.088441061351943975,0.10744751764086824,0.0,196.8009613071786
0.35,2,sprayed pasture,-207.57499999999999,-485.9032709553241,0.0,1.9924492226521267,230.0,0.0,0.45364868132212105,0.0,0.21483405561352797,49.811230566303166,88.55755242665626
0.75,3,wheat,155.07741143415453,-330.8258595211696,671.25219865354859,1.9178634247244246,350.0,140.37753886739367,0.1,0.025659659223653892,0.10528583733599906,0.0,268.9635311883635
0.65,4,wheat,43.659105831832541,-287.16675368933704,643.6019285694033,1.8388626530554379,350.0,240.0,0.23250181175563214,0.052538342163392808,0.11780423665029316,0.0,751.9209655631905
0.6,5,sprayed pasture,-177.96961562499996,-465.136369314337,0.0,2.2384209018386545,230.0,0.0,0.36554004260859213,0.0,0.25385969938711517,55.960522545966363,367.7089144937159
0.9,6,wheat,123.25656713370083,-341.87980218063615,645.75400166841712,1.8450114333383345,350.0,128.07895490806726,0.1,0.042090050058828772,0.12450897846938747,0.0,1249.0017238811186
0.2,7,wheat,-140.29511202622098,-482.17491420685712,389.10121826375035,1.1117177664678581,350.0,240.0,0.21334143840960643,0.070865718690436189,0.18012119168038032,0.0,2268.6392444879666
0.05,8,sprayed pasture,-152.58669919648432,-634.76161340334147,0.0,0.67412357138982337,230.0,0.0,0.4059810760403198,0.0,0.3430719454699519,16.853089284745586,725.4986849818436
0.15,9,wheat,-117.63592244956415,-752.39753585290566,369.64402750056956,1.0561257928587702,350.0,206.29382143050884,0.1,0.037575728210418123,0.14797190214355882,0.0,1268.4720805837896
0.4,0,wheat,-7.1102795097556566,-7.1102795097556566,582.78972049024435,1.665113487114984,350.0,239.9,0.29570437740332772,0.06152707240961526,0.10256410256410253,0.0,119.34862355029586
0.1,1,wheat,-269.11192710374422,-276.22220661349991,306.72428725921657,0.87635510645490455,350.0,240.0,0.44221270793443246,0.084293002755367094,0.10744751764086824,0.0,196.8009613071786
0.15,2,sprayed pasture,-207.57499999999999,-483.7972066134999,0.0,1.3789711914157887,230.0,0.0,0.42871138433589717,0.0,0.21483405561352797,34.474279785394721,77.69157644681613
0.5,3,wheat,127.25563229522376,-356.54157431827616,669.47614641576695,1.9127889897593342,350.0,171.05144042921057,0.1,0.029068188302253401,0.10452049224816318,0.0,199.02283739853013
0.95,4,wheat,39.850540816474002,-316.69103350180217,638.92600985747379,1.8255028853070681,350.0,240.0,0.24056542114977827,0.064523848514895163,0.11299284598688986,0.0,735.1367700169369
0.65,5,sprayed pasture,-177.96961562499996,-494.66064912680213,0.0,2.2417898720993477,230.0,0.0,0.33028755842117752,0.0,0.2527367093002174,56.044746802483694,367.65061399698016
0.85,6,wheat,125.41285868404529,-369.24779044275681,648.51891642308374,1.8529111897802393,350.0,127.91050639503261,0.1,0.037992898797998151,0.12450504997450518,0.0,1186.3843970563405
0.25,7,wheat,-102.75362651290203,-472.00141695565884,442.85960367909712,1.2653131533688489,350.0,240.0,0.2334663051379485,0.043649956183323346,0.17640406834057965,0.0,2292.8054243535917
0.9,8,sprayed pasture,-152.58669919648432,-624.58811615214313,0.0,1.9670368541635561,230.0,0.0,0.34775915836946902,0.0,0.34432104861214796,49.175921354088899,1207.8392413621323
0.7,9,wheat,72.017227218692639,-552.57088893345053,605.91597905806702,1.7311885115944772,350.0,141.6481572918222,0.1,0.043066838066757825,0.17768147221814357,0.0,3273.172580525828
0.45,0,wheat,9.0860107082062029,9.0860107082062029,598.98601070820621,1.7113886020234463,350.0,239.9,0.33766902474441529,0.087317206099483222,0.10256410256410253,0.0,123.88184568047338
0.65,1,wheat,44.039456832577635,53.125467540783838,636.35732298166067,1.8181637799476018,350.0,240.0,0.3893709408323916,0.073744047686403011,0.10776488968293063,0.0,349.9863221266863
0.75,2,sprayed pasture,-207.57499999999999,-154.44953245921616,0.0,2.3219843739759849,230.0,0.0,0.35742219175284129,0.0,0.22600520867467178,58.049609349399624,187.24957449024296
0.55,3,wheat,165.20019055221294,10.750658092996787,666.5821524074413,1.9045204354498324,350.0,123.90078130120075,0.1,0.024927427024971527,0.11217776910558086,0.0,492.42524956155984
0.3,4,wheat,-71.774548125454942,-61.023890032458155,501.87968401046038,1.4339419543156011,350.0,240.0,0.29888279185326394,0.048853996912026618,0.1328328705070989,0.0,1047.5055144602227
0.85,5,sprayed pasture,-177.96961562499996,-238.99350565745812,0.0,2.1807069542410331,230.0,0.0,0.46149805478328926,0.0,0.27309768191965567,54.51767385602583,568.8483981480249
0.25,6,wheat,-6.7434053464653729,-245.7369110039235,471.79109802559361,1.3479745657874103,350.0,130.96465228794835,0.1,0.026726644745062061,0.13785579030931805,0.0,1145.4861136048964
0.15,7,wheat,-168.00816967796919,-413.74508068189266,349.41687402671016,0.99833392579060043,350.0,240.0,0.22159559191793787,0.061620457972327049,0.17395799203037687,0.0,1948.6881441670284
0.05,8,sprayed pasture,-152.58669919648432,-566.33177987837701,0.0,0.6915663849376793,230.0,0.0,0.42170300018821216,0.0,0.3260740625062999,17.289159623441982,629.2203119221818
0.1,9,wheat,-153.99645699858576,-720.32823687696282,311.07959233152536,0.88879883523292968,350.0,205.42168075311605,0.1,0.034134997419983222,0.14178278825136348,0.0,1002.4859617583833
0.5,0,wheat,61.03093270512872,61.03093270512872,650.93093270512873,1.8598026648717962,350.0,239.9,0.31117163674663056,0.058022026883116432,0.10256410256410253,0.0,128.34319526627218
0.35,1,wheat,-54.173366947492376,6.857565757636344,532.97540321316592,1.522786866323331,350.0,240.0,0.3770352519351175,0.082545511081200534,0.10807700962504319,0.0,292.6744324996881
0.8,2,sprayed pasture,-207.57499999999999,-200.71743424236365,0.0,2.33441065780845,230.0,0.0,0.34522613546330522,0.0,0.22186311406384995,58.360266445211252,161.22208289016538
0.3,3,wheat,46.321610158094764,-154.3958240842689,527.30671324819218,1.506590609280549,350.0,123.2794671095775,0.1,0.025897815713145349,0.11037052803725234,0.0,351.006125316416
0.95,4,wheat,32.402296467119413,-121.99352761714948,629.78151974539105,1.7993757707011173,350.0,240.0,0.23224855758216134,0.066984574530923227,0.12338204142743303,0.0,1282.1586556852028
0.25,5,sprayed pasture,-177.96961562499996,-299.96314324214944,0.0,1.5604218369789362,230.0,0.0,0.33816052322572404,0.0,0.28767777074065715,39.010545924473405,518.6933940386539
0.2,6,wheat,-66.315243044738011,-366.27838628688744,421.76536629255907,1.2050439036930258,350.0,161.97890815105319,0.1,0.045881133918655913,0.13456593523711136,0.0,988.7191105881396
0.7,7,wheat,2.7706022756232938,-363.50778401126416,593.96742704581447,1.69704979155947,350.0,240.0,0.27810926174815304,0.076796836005084052,0.16444581325664076,0.0,2719.313153833863
0.05,8,sprayed pasture,-152.58669919648432,-516.09448320774845,0.0,0.65099549800268774,230.0,0.0,0.45895898347811714,0.0,0.3656100688942896,16.274887450067194,858.4455263829086
0.65,9,wheat,44.911506136254431,-471.18297707149401,628.71011910893537,1.7963146260255296,350.0,207.45022509986561,0.1,0.032147436233361977,0.15637290351767563,0.0,2302.476478042309
0.8,0,wheat,58.682629851490077,58.682629851490077,648.58262985149008,1.8530932281471144,350.0,239.9,0.2478741786542511,0.061420313016396708,0.10256410256410253,0.0,158.22323905325445
0.1,1,wheat,-269.79118070444963,-211.10855085295955,306.00928346900037,0.87431223848285811,350.0,240.0,0.41474890000761622,0.083640895972693086,0.11016182794579354,0.0,260.20640863835814
0.95,2,sprayed pasture,-207.57499999999999,-418.68355085295957,0.0,2.3415095247150139,230.0,0.0,0.44153527047287577,0.0,0.21949682509499524,58.53773811787535,161.23247723314122
0.35,3,wheat,73.426876913929149,-345.25667393903041,558.56601892556046,1.5959029112158869,350.0,122.9245237642493,0.1,0.036014671718773913,0.11037125124589664,0.0,366.81250339991584
0.9,4,wheat,28.831760334276552,-316.42491360475384,625.39783805744469,1.7868509658784135,350.0,240.0,0.24046539177984516,0.072350340850693765,0.12444857120411812,0.0,1246.037779333846
0.45,5,sprayed pasture,-177.96961562499996,-494.3945292297538,0.0,2.0358388258001607,230.0,0.0,0.35808254946727308,0.0,0.28547161836111856,50.89597064500402,557.6430862227967
0.3,6,wheat,17.059541525592962,-477.33498770416082,511.41541787578058,1.4611869082165159,350.0,138.20805870999197,0.1,0.025963382122568539,0.13712296346033725,0.0,1180.9224867766102
0.7,7,wheat,-2.5840999100572701,-479.91908761421809,586.29963926527796,1.6751418264722229,350.0,240.0,0.27915211617961716,0.075849022552131898,0.17607823664843558,0.0,3206.008633846182
0.55,8,sprayed pasture,-152.58669919648432,-632.50578681070238,0.0,1.8351755032331154,230.0,0.0,0.29952669282693373,0.0,0.3882748322556282,45.879387580827888,1373.8485753131104
0.2,9,wheat,-64.187475193348362,-696.69326200405078,396.39666266510011,1.1325618933288575,350.0,148.24122483834424,0.1,0.04492724861436475,0.18743317074950383,0.0,2475.601869387847
0.65,0,wheat,57.391737833381484,57.391737833381484,647.29173783338149,1.8494049652382327,350.0,239.9,0.3113072821085397,0.06328839422998607,0.10256410256410253,0.0,142.02321183431954
0.7,1,wheat,23.593410003247683,80.985147836629167,614.83516842447125,1.7566719097842036,350.0,240.0,0.42961207517767902,0.10379736072758255,0.10903271567204409,0.0,414.6332627690989
0.75,2,sprayed pasture,-207.57499999999999,-126.58985216337082,0.0,2.3081255401356358,230.0,0.0,0.36905018596273426,0.0,0.230624819954788,57.703138503390896,221.00787043376263
0.4,3,wheat,101.28703081223766,-25.302821351133161,592.72993038466029,1.6935140868133152,350.0,124.59372299321821,0.1,0.032642641417708285,0.11451089593518149,0.0,521.1054371941987
0.25,4,wheat,-100.55884605196131,-125.86166740309447,466.54011733861915,1.3329717638246261,350.0,240.0,0.22284149453494997,0.041041732273446027,0.13472472479820674,0.0,1052.7788706462004
0.85,5,sprayed pasture,-177.96961562499996,-303.83128302809445,0.0,2.1797043212480482,230.0,0.0,0.41178518914729278,0.0,0.2734318929173172,54.492608031201208,571.5460464933933
0.5,6,wheat,119.65412388542978,-184.17715914266466,643.78916005497774,1.8393976001570793,350.0,131.0147839375976,0.1,0.030022172696010214,0.13803203050827217,0.0,1413.617477870815
0.55,7,wheat,7.9485595205357669,-176.22859962212891,601.38212088198236,1.7182346310913781,350.0,240.0,0.18557033541200854,0.036098352722384444,0.18973502783087415,0.0,3417.452259924392
0.6,8,sprayed pasture,-152.58669919648432,-328.8152988186132,0.0,1.8071262891882909,230.0,0.0,0.33448233889959,0.0,0.39762457027056974,45.178157229707274,1480.9086544782513
0.95,9,wheat,60.62701893077476,-268.18827988783846,595.83896632199242,1.7023970466342642,350.0,149.64368554058547,0.1,0.040405305355585223,0.19360033595646897,0.0,4999.895826832928
0.85,0,wheat,36.756888007643141,36.756888007643141,626.65688800764315,1.790448251450409,350.0,239.9,0.4043005160532499,0.093149586927715175,0.10256410256410253,0.0,165.13964698224854
0.1,1,wheat,-274.65088372520648,-237.89399571756334,300.89380660504577,0.85969659030013079,350.0,240.0,0.50769402488491855,0.09847191939772372,0.11064301767151863,0.0,271.45180386970713
0.15,2,sprayed pasture,-207.57499999999999,-445.4689957175633,0.0,1.3693398085309139,230.0,0.0,0.45259574801545277,0.0,0.22031802357865027,34.233495213272846,106.79238638119449
0.4,3,wheat,65.381510977238875,-380.08748474032444,597.79078589914479,1.7079736739975566,350.0,171.53300957345431,0.1,0.033057469601165158,0.10656727232157137,0.0,253.86868682637092
0.2,4,wheat,-139.21267639608962,-519.30016113641409,419.08335399993598,1.1973810114283885,350.0,240.0,0.21357136020516593,0.071050135898548097,0.11677024771319078,0.0,492.8241415914482
0.9,5,sprayed pasture,-177.96961562499996,-697.26977676141405,0.0,2.2915826631501304,230.0,0.0,0.33031707262974525,0.0,0.23613911228328988,57.289566578753259,286.1899023407933
0.35,6,wheat,55.868156851627177,-641.40161990978686,551.42246278463642,1.575492750813247,350.0,125.42086684249348,0.1,0.03904281389830231,0.11898128011131515,0.0,645.3498188913526
0.55,7,wheat,32.548586495791284,-608.8530334139956,636.60868992370376,1.8188819712105821,350.0,240.0,0.18405333873743049,0.035476521988447966,0.1428259122599148,0.0,1642.9979752280683
0.45,8,sprayed pasture,-152.58669919648432,-761.43973261047995,0.0,1.9688264334081511,230.0,0.0,0.32480176322473603,0.0,0.3089912878353428,49.22066083520378,721.908933423285
0.05,9,wheat,-174.97998502815975,-936.41971763863967,213.92258327221154,0.61120738077774728,350.0,141.55867832959245,0.1,0.046995937411199527,0.14774274277733612,0.0,966.3217064099966
0.55,0,wheat,71.643913737431347,71.643913737431347,661.54391373743135,1.8901254678212325,350.0,239.9,0.25127387629001152,0.042663724090544884,0.10256410256410253,0.0,132.804544852071
0.7,1,wheat,26.143003451951834,97.786917189383189,617.51895100205456,1.7643398600058702,350.0,240.0,0.4026856354775209,0.10053534127286486,0.10838891127314298,0.0,387.9805617635371
0.15,2,sprayed pasture,-207.57499999999999,-109.7880828106168,0.0,1.3545713978971252,230.0,0.0,0.4205118782403241,0.0,0.2287269396999947,33.864284947428132,151.82688179289764
0.4,3,wheat,62.916306603808202,-46.871776206808597,595.65391338703114,1.701868323962946,350.0,172.27143010514374,0.1,0.033105905195357006,0.10971635561490745,0.0,359.7603338335838
0.85,4,wheat,29.038045227012539,-17.833730979796059,625.65110178959651,1.7875745765417042,350.0,240.0,0.31336909162843513,0.072478423366710037,0.1239730493630391,0.0,1161.5847016937855
0.75,5,sprayed pasture,-177.96961562499996,-195.80334660479602,0.0,2.1592206978954325,230.0,0.0,0.31345998380927209,0.0,0.28025976736818925,53.980517447385814,594.1922572000983
0.35,6,wheat,42.631604850632201,-153.1717417541638,540.03389797598197,1.5429539942170913,350.0,132.03896510522839,0.1,0.036438904753704954,0.1395086947309978,0.0,1311.4361131397786
0.6,7,wheat,-7.0936731827370325,-160.26541493690084,579.84205308463902,1.6566915802418256,350.0,240.0,0.25935071414202049,0.077387557753575142,0.18379419905816263,0.0,3299.887360479279
0.95,8,sprayed pasture,-152.58669919648432,-312.85211413338516,0.0,1.8226152100974768,230.0,0.0,0.35294053386807001,0.0,0.39246159663417435,45.565380252436924,1737.8510090940113
0.45,9,wheat,34.675066988523923,-278.17704714486126,553.8872473718418,1.5825349924909764,350.0,148.86923949512615,0.1,0.043649174366499323,0.2080263178391406,0.0,3840.616530717955
0.4,0,wheat,-6.4275542430341659,-6.4275542430341659,583.47244575696584,1.667064130734188,350.0,239.9,0.285464238850692,0.060427672133197954,0.10256410256410253,0.0,119.34862355029586
0.35,1,wheat,-52.428407871642477,-58.855962114676643,534.81220224037634,1.5280348635439323,350.0,240.0,0.36919466940995782,0.080032962143984337,0.10744751764086824,0.0,272.33840633067547
0.15,2,sprayed pasture,-207.57499999999999,-266.43096211467662,0.0,1.3692262282644758,230.0,0.0,0.39134202200100293,0.0,0.22038269451428438,34.230655706611898,107.13681737533048
